NumberInFamily,GEOID
1,42101030000
1,42101017202
1,42101026800
3,42101028000
1,42101008301
5,42101027901
1,42101020400
3,42101030100
1,42101039001
3,42101032000
1,42101000500
1,42101037700
1,42101016702
6,42101030100
1,42101033000
2,42101008400
1,42101025400
2,42101024900
2,42101032100
3,42101030000
2,42101031800
3,42101024700
3,42101007200
1,42101032000
2,42101028901
1,42101026800
1,42101027402
4,42101033000
1,42101032100
8,42101015200
7,42101024500
5,42101028400
5,42101016701
3,42101003200
4,42101028500
2,42101008302
1,42101033701
1,42101014600
1,42101021600
2,42101031101
4,42101011400
1,42101000401
1,42101014800
5,42101008400
1,42101019700
1,42101028000
4,42101010100
5,42101030200
5,42101013702
1,42101033300
1,42101006600
2,42101016702
4,42101020102
1,42101003701
4,42101024600
1,42101016702
2,42101009200
2,42101010800
2,42101014400
2,42101008101
3,42101019700
3,42101011100
3,42101031101
1,42101008302
1,42101000401
2,42101028000
2,42101017701
2,42101011800
4,42101009500
8,42101024000
2,42101024700
5,42101019502
5,42101028100
1,42101006700
1,42101030501
5,42101017201
4,42101014000
5,42101031700
1,42101013900
5,42101031900
3,42101011100
4,42101010300
5,42101011900
2,42101003002
6,42101010700
3,42101003300
2,42101011900
3,42101030000
6,42101007000
2,42101033702
3,42101027902
4,42101013900
4,42101024700
7,42101010200
6,42101028400
4,42101017900
1,42101035601
6,42101031700
1,42101035701
3,42101006400
6,42101027901
1,42101034502
4,42101026700
1,42101036501
1,42101033000
2,42101033400
1,42101034502
2,42101035800
2,42101035701
2,42101011900
1,42101020101
1,42101002500
2,42101019900
2,42101028600
1,42101034900
1,42101024500
1,42101024300
1,42101028000
1,42101006600
1,42101003100
1,42101025400
1,42101017500
2,42101006500
1,42101010600
1,42101001101
2,42101003200
1,42101003600
1,42101027901
2,42101029800
1,42101006300
1,42101028300
1,42101008301
2,42101024500
1,42101004201
1,42101013800
1,42101018801
1,42101029000
2,42101028400
1,42101036302
1,42101030000
1,42101013800
1,42101030100
2,
2,42101020400
1,42101014700
4,42101030200
1,42101016901
1,42101006000
1,42101002000
5,42101015102
1,42101025200
5,42101024200
2,42101006700
1,42101029400
1,42101011200
1,42101019000
2,42101010700
2,42101010700
1,42101014700
1,42101032100
1,42101010800
1,42101028600
1,42101011900
5,42101017202
1,42101012201
1,42101014100
1,42101013900
1,42101028700
1,42101008000
1,42101020300
1,42101017100
1,42101020300
4,42101027902
1,42101016500
1,42101024300
1,42101031300
3,42101013800
1,42101006100
2,42101020400
1,42101011500
1,42101034701
1,42101010700
1,42101027800
4,42101033000
4,42101016100
2,42101008301
1,42101012201
1,42101033701
1,42101003200
1,42101012204
2,42101028600
4,42101024800
3,42101008101
1,42101009600
2,42101026500
3,42101029400
1,42101015101
1,42101003701
1,42101026800
4,42101001900
1,42101001400
2,42101006700
7,42101015102
1,42101003200
1,42101027800
2,42101004001
2,42101029900
3,42101025200
1,42101016901
3,42101013800
2,42101026400
1,42101008500
1,42101032100
1,42101017500
1,42101032900
3,42101037700
1,42101011200
1,42101038301
2,42101006700
1,42101007900
4,42101007000
1,42101038900
4,42101032600
4,42101008301
4,42101011800
4,42101003600
1,42101010700
1,42101020101
2,42101028400
1,42101036202
1,42101039002
4,42101008101
1,42101003200
2,42101013100
3,42101007200
6,42101019100
3,42101031600
2,42101026302
3,42101039001
2,42101010400
1,42101003901
3,42101030100
3,42101031102
5,42101006100
4,42101026302
4,42101024400
5,42101024700
5,42101028500
3,42101010100
5,42101028000
1,42101035301
12,42101025200
3,42101018801
3,42101030100
2,42101019800
2,42101030502
2,42101033701
4,42101007300
1,42101026800
6,42101011200
5,42101026700
3,42101010800
6,42101024900
12,42101028600
4,42101014900
2,42101020101
3,42101032000
3,42101027402
7,42101003701
6,42101030000
4,42101010900
2,42101001400
3,42101030000
2,42101030000
4,42101026000
3,42101016600
2,42101015300
5,42101032900
2,42101031600
3,42101027401
4,42101026100
4,42101008200
3,42101028000
2,42101024300
3,42101013900
3,42101015101
2,42101024500
2,42101003701
3,42101025900
4,42101028000
2,42101035601
1,42101035702
1,42101034501
6,42101037700
1,42101033800
3,42101019800
2,42101034502
1,42101035701
1,42101034501
1,42101033800
1,42101036501
1,42101033701
1,42101034501
1,42101011000
1,42101008301
2,42101030000
1,42101028300
1,42101024500
1,42101028000
1,42101039002
1,42101025400
1,42101020101
1,42101026600
1,42101014100
1,42101016901
2,42101003300
2,42101034802
2,42101008400
1,42101008301
2,42101014100
1,42101002200
1,42101028200
1,42101019700
1,42101029800
1,42101037700
1,42101034803
2,42101031200
1,42101028901
1,42101008301
1,42101024300
4,42101028000
1,42101008301
2,42101027402
1,42101010300
3,42101008601
1,42101009300
3,42101008102
3,42101026500
1,
2,42101007400
1,42101009400
3,
5,42101028300
1,42101024300
1,42101008301
1,42101030100
2,42101034900
1,42101013800
1,42101030600
2,42101029900
5,42101002500
1,42101010000
1,42101019000
1,42101014700
2,42101003002
1,42101024700
1,42101013300
1,42101009400
3,42101031501
1,
1,42101016902
1,42101006700
2,42101008301
1,42101006600
2,42101016902
1,42101006500
1,42101006700
2,42101003701
1,42101011200
1,42101020400
1,42101026600
1,42101025300
4,42101014700
3,42101007200
1,42101011000
1,42101016702
1,42101008000
3,42101011400
1,42101008500
3,42101019100
1,42101009600
2,42101025200
1,42101027902
2,42101011000
2,42101009300
1,42101011000
5,42101008302
8,42101017300
1,42101009500
4,42101008200
1,42101016500
1,42101012201
4,42101027600
3,42101010800
1,42101028600
2,42101032500
4,42101019700
2,42101030100
3,42101020000
1,42101010800
2,42101031600
2,42101024500
1,42101027600
2,42101011200
1,42101014700
3,42101028600
1,42101020200
2,42101008302
3,42101027800
2,42101029900
1,42101028000
3,42101031101
4,42101001600
4,42101024500
2,42101025300
1,42101028300
1,42101025300
1,42101036202
1,42101033600
4,42101011000
1,42101010500
2,42101028600
1,42101033300
3,42101028300
1,42101019502
1,42101008500
2,42101010400
4,42101010100
1,42101027902
1,42101016500
2,
1,42101008500
1,42101008000
1,42101026302
1,42101009400
2,42101019900
1,42101029800
3,42101025200
3,42101027700
1,42101027901
2,42101031900
1,42101003300
5,42101039002
4,42101033000
1,42101013100
2,42101010400
1,42101024600
1,42101016901
3,42101006200
3,42101028400
3,42101026600
3,42101016901
9,42101011200
3,42101009500
3,42101008601
4,42101013900
2,42101028600
1,42101034701
3,42101038100
5,42101006300
1,42101024100
8,42101029400
4,42101024500
3,42101028700
3,42101007900
1,42101029800
2,42101024600
2,42101024700
2,42101008200
4,42101031101
1,42101023700
4,42101030502
2,42101027901
5,42101009300
3,42101003701
1,42101027901
8,42101029400
1,42101020400
4,42101032300
5,42101011100
4,42101011200
4,42101008200
4,42101024800
3,42101009600
4,42101019100
4,42101002500
3,42101026600
2,42101011500
1,42101027902
3,42101024900
9,42101024400
6,42101021400
1,42101012100
3,42101020300
5,42101023700
5,42101010100
3,42101016701
2,42101028000
6,42101001102
2,42101006000
1,42101016100
4,42101010800
8,42101020102
5,42101028300
1,42101015300
2,42101011200
7,42101011000
7,42101016702
3,42101008302
3,42101010200
3,42101010700
3,42101010100
3,42101020400
1,42101031900
3,42101019700
4,42101011200
4,42101024500
4,42101028902
1,42101011200
1,42101033102
2,42101008102
2,42101038100
1,42101033701
3,
4,42101030501
6,42101027700
4,42101010800
4,42101008400
1,42101033600
3,42101010900
3,42101008101
2,42101033701
1,42101035601
2,42101035800
1,42101035800
2,42101035701
2,42101033701
2,42101035701
2,42101031102
3,42101010100
1,42101008301
2,42101011400
4,42101009500
1,42101008301
1,42101032300
1,42101010900
1,42101027600
1,42101027901
1,42101010800
1,42101017300
1,42101025200
1,42101029300
1,42101016901
1,42101036202
1,42101027600
1,42101028300
1,42101026800
3,42101010400
3,42101008200
1,42101020200
1,42101008601
1,42101019900
1,42101014900
4,42101026302
2,42101028902
1,42101016800
3,42101008500
5,42101024200
4,42101007400
1,42101033000
1,42101030100
2,42101033000
1,42101006000
2,42101010700
3,42101009600
2,42101016901
1,42101030100
2,42101028902
3,42101011300
2,42101008500
1,42101023800
3,42101029800
1,42101016901
1,42101020101
3,42101015200
1,42101002200
4,42101025300
2,42101017100
2,42101028400
2,42101019700
1,42101009802
2,42101003300
3,42101011500
1,42101028500
3,42101006200
1,42101039002
1,42101029800
2,42101027902
3,42101038900
3,42101024200
2,42101039002
1,42101034802
1,42101030100
1,42101026400
1,42101009500
4,42101008302
1,42101009600
1,42101026800
7,42101030100
9,42101019700
1,42101029300
3,42101031101
2,42101029900
1,42101038100
5,42101029900
1,42101020701
1,42101017500
2,42101011900
1,
1,42101006500
2,42101011200
1,42101024500
2,42101016600
2,42101011300
1,42101019000
4,42101026302
4,42101006400
4,42101016600
4,42101033101
2,42101027700
3,42101025300
5,42101011300
1,42101002500
4,42101032100
3,42101002100
1,42101028400
2,
3,42101016400
3,42101007000
1,42101027300
1,42101028300
3,42101024400
3,42101006700
3,42101003702
2,42101027700
3,42101032000
2,42101006200
2,42101032900
1,42101015101
5,42101011200
1,42101028000
1,42101028600
3,42101029100
4,42101010800
5,42101030200
4,42101007101
3,42101033000
4,42101015102
5,42101013900
2,42101031900
3,42101037700
1,42101010800
2,42101003701
3,42101008302
2,42101013800
3,42101025900
4,42101013800
4,42101008102
3,42101010200
6,42101024800
3,42101027402
5,42101010100
4,42101039001
5,42101014100
6,42101027901
4,42101028600
5,42101028300
4,42101029800
1,42101024300
3,42101033102
4,42101015101
3,42101009400
3,42101031101
3,42101019200
4,42101013900
3,42101027901
5,42101020400
6,42101024200
3,42101008101
4,42101024300
6,42101027800
5,42101024300
3,42101036201
4,42101024700
3,42101032000
2,42101033702
1,42101036501
1,42101035701
2,42101035702
5,42101009600
2,42101035702
2,42101035500
1,
1,42101035800
2,42101035601
2,42101034502
1,42101033701
2,42101035702
1,42101033701
1,42101034501
1,42101035601
2,42101035900
1,42101035500
1,42101034501
2,42101034502
2,42101036501
1,42101010100
1,42101007800
2,42101028000
1,42101010700
2,42101009802
1,42101011900
2,42101029800
1,42101024700
1,42101027600
1,42101011900
1,42101029800
1,42101024300
1,42101031102
2,42101024000
1,42101007400
1,42101013200
1,42101009500
1,42101039002
1,42101032000
1,42101006300
1,42101007800
1,42101011200
1,42101030000
1,42101016901
1,42101020300
1,42101039100
1,42101024500
1,42101024100
1,42101028901
4,42101006700
1,42101009300
1,42101037700
5,42101017800
2,42101006300
2,42101029800
1,42101008602
1,42101006000
1,42101037200
1,42101014100
1,42101014900
1,42101003701
3,42101003200
1,42101013900
1,42101003901
2,42101021300
1,42101009400
1,42101014100
1,42101002400
1,42101015200
3,42101030502
1,42101034400
1,42101033701
1,42101028200
1,42101032900
1,42101030100
1,42101017100
1,42101024000
3,42101010500
4,42101013500
4,42101031700
2,42101008400
4,42101024700
2,42101017900
1,42101010800
2,42101032300
1,42101006300
3,42101024800
1,42101036501
1,42101030200
1,42101006600
2,42101029900
4,42101030200
1,42101020200
1,42101024700
2,42101031102
5,42101009400
1,42101003300
2,
3,42101024900
3,42101020200
2,42101020300
1,42101008500
2,42101020300
5,42101024700
2,42101008302
1,42101017000
4,42101030501
1,42101030501
3,42101032300
1,42101011500
3,
1,42101007400
1,42101027700
4,42101003300
2,42101025300
1,42101020500
1,42101005500
1,42101008601
1,42101003300
1,42101013900
1,42101012204
4,42101009802
2,42101028000
4,42101025300
1,42101003200
3,42101028300
2,42101007000
6,42101024400
3,42101003701
1,42101015102
2,42101008200
1,42101029400
1,42101016500
4,42101025200
3,42101003200
1,42101019700
3,42101037700
2,42101026700
2,42101031900
1,42101009400
5,42101006300
1,42101008301
2,42101014900
1,42101026900
1,42101036000
4,42101010500
1,42101000901
7,42101009600
1,42101010100
1,42101036501
3,42101010200
3,42101011200
5,42101006600
3,42101006700
2,42101028300
1,42101002701
3,42101007000
5,42101020300
7,42101014700
1,42101036202
2,42101029800
3,42101009600
1,42101013900
1,42101016500
4,42101037700
4,
3,42101029300
3,42101029400
8,42101016902
2,42101026302
1,42101037700
5,42101010300
6,42101016701
3,42101008200
2,42101010500
3,42101011900
5,42101026800
1,42101031000
4,42101037700
3,42101031700
2,42101007300
6,42101020102
6,42101028000
6,42101025300
4,42101008102
6,42101016100
5,42101016800
4,42101017202
4,42101027902
4,42101026600
3,42101028600
3,42101020101
2,42101029400
1,42101008400
1,42101027402
2,42101039100
2,42101026800
4,42101014700
2,42101024700
10,42101015200
6,42101027402
5,42101026500
3,42101006300
2,42101028400
2,42101028600
3,42101028400
3,42101032500
4,42101015300
5,42101020101
2,42101034502
1,42101034502
1,42101035601
1,42101032300
1,42101011000
4,42101010700
1,42101008301
1,42101008000
1,42101006100
3,42101030600
1,42101013900
1,42101028300
1,42101008301
1,42101008000
1,42101013300
3,42101007300
1,42101021200
1,42101026100
1,42101037700
1,42101027800
1,42101008102
2,
2,42101010700
3,42101016500
1,42101018001
1,42101026600
1,42101014100
1,42101027500
1,42101024000
1,42101032300
1,
2,42101006600
1,42101026800
1,42101039100
2,42101017202
1,42101031700
1,42101004103
1,42101034802
1,42101008301
1,42101011900
1,42101003701
1,42101028500
2,42101034900
1,42101013500
1,42101007400
1,42101024700
2,42101026301
1,42101028600
1,42101013200
1,42101026000
1,42101009801
1,42101026900
3,42101033101
2,42101028400
1,42101028000
1,42101010800
1,42101031102
1,42101019100
2,42101003701
2,42101039001
1,42101008302
2,42101028000
1,42101008301
1,42101026900
1,42101029800
3,42101020101
4,42101008301
2,42101010100
3,42101010400
1,42101029800
2,42101003300
2,42101007200
1,42101009500
2,42101006700
3,42101008301
1,42101028000
1,42101014500
2,42101008302
3,42101008301
4,42101032900
1,42101006700
1,42101024400
2,42101007200
2,42101019000
1,42101020300
3,42101039002
1,42101018801
1,42101026800
1,42101010100
2,42101010400
5,42101010700
2,42101010200
1,42101009500
1,42101024600
3,42101008400
3,42101028000
1,42101029900
2,42101015101
1,42101030000
3,42101008200
3,42101010100
1,42101009300
2,42101039100
2,42101031900
5,42101010100
3,42101016702
3,
3,42101038200
1,42101029800
2,42101025300
1,42101009400
